156	Wed, 04/18/2018	God of War 2	2		https://www.youtube.com/watch?v=EMc77f0-hQs		
157	Wed, 04/18/2018	God of War 3	1		https://www.youtube.com/watch?v=ugLHJs58ks8		
158	Thu, 04/19/2018	God of War 3	2		https://www.youtube.com/watch?v=8HK_LzwpJiA		
159	Fri, 04/20/2018	God of War 2018	1		https://www.youtube.com/watch?v=G8uD-4foLig		
160	Sat, 04/21/2018	God of War 2018	2		https://www.youtube.com/watch?v=fOXE8x-GriE		
161	Sat, 04/21/2018	God of War 2018	3		https://www.youtube.com/watch?v=Iwaz35LvB-s		
162	Sun, 04/22/2018	God of War 2018	4		https://www.youtube.com/watch?v=gQ6FBA7Tags		
163	Sun, 04/22/2018	God of War 2018	5		https://www.youtube.com/watch?v=Do78JCzg2Zg		
	Sun, 04/29/2018	God of Stuck in the Room			https://www.youtube.com/watch?v=SF1Uv8jB4ys&ab_channel=JosephAndersonChannelTwo		
	Sun, 04/29/2018	Highlights! Celeste			https://www.youtube.com/watch?v=YIfZca3Ov_k&ab_channel=JosephAndersonChannelTwo		
164	Mon, 04/30/2018	Clicker Heroes	4		https://www.youtube.com/watch?v=EIOzFw2B_Ek	Q&A #16	
165	Thu, 05/03/2018	Clicker Heroes	5		https://www.youtube.com/watch?v=EIOzFw2B_Ek&t=11656	Q&A #16	
166	Mon, 05/28/2018	DARK SOULS: REMASTERED	1				
167	Tue, 05/29/2018	Moonlighter	1				
168	Sat, 06/02/2018	DOOM 2016	3		https://www.youtube.com/watch?v=CZHkXFhnEVY		
	Fri, 06/29/2018	Highlights! God of War			https://www.youtube.com/watch?v=vWHlvFYubhY&ab_channel=JosephAndersonChannelTwo		
169	Sat, 06/30/2018	House Flipper	1	https://www.youtube.com/watch?v=Vy5zapoU5U4&ab_channel=Falco	https://www.youtube.com/watch?v=jxF_wDHJw2w		
170	Mon, 07/02/2018	House Flipper	2	https://youtu.be/Vy5zapoU5U4?t=9471	https://www.youtube.com/watch?v=6436bh8zg_E		
171	Thu, 07/05/2018	Euro Truck Simulator 2	1	https://www.youtube.com/watch?v=Vcp07e5mppE	https://www.youtube.com/watch?v=Qv1Qc8vOQHk	Q&A #17	
172	Sat, 07/07/2018	Euro Truck Simulator 2	2	https://www.youtube.com/watch?v=Vcp07e5mppE&t=12408	https://www.youtube.com/watch?v=Qv1Qc8vOQHk&t=12403	Q&A #17	
173	Sat, 07/07/2018	Euro Truck Simulator 2	3	https://www.youtube.com/watch?v=Vcp07e5mppE&t=24322	https://www.youtube.com/watch?v=Qv1Qc8vOQHk&t=24307	Q&A #17	
174	Mon, 07/09/2018	Prey Mooncrash	1	https://www.youtube.com/watch?v=T1AMZD-eHfg&ab_channel=Falco	https://www.youtube.com/watch?v=ojmhkTGndtM		
175	Fri, 07/13/2018	Prey Mooncrash	2	https://www.youtube.com/watch?v=hdzK6Z6Sxyg&ab_channel=Falco	https://archive.org/details/josephanderson_twitch_201807/20180713+-+Continuing+Preythrough+of+Moon+Crash.+DANGANRONPA+starts+this+Monday.+-+v292284813.mp4		
176	Sun, 07/15/2018	Prey Mooncrash	3	https://www.youtube.com/watch?v=6mGWWWpYLFo&ab_channel=Falco	https://archive.org/details/josephanderson_twitch_201807/20180715+-+More+Moon+Crash.+DANGANRONPA+starts+TOMORROW.+Around+Noon-1PM+EST.+-+v292284963.mp4		
177	Mon, 07/16/2018	Danganronpa	1	https://www.youtube.com/watch?v=-hcgMYtzWeA&ab_channel=Falco	https://archive.org/details/josephanderson_twitch_201807/20180716+-+Danganronpa+Stream+1.+Welcome+to+the+Dragonronpa's+Den.+Weeb+it+or+leave+it.+-+v292285433.mp4		
178	Tue, 07/17/2018	Danganronpa	2		https://www.youtube.com/watch?v=vkMvwNkjvKQ		
179	Thu, 07/19/2018	Danganronpa	3	https://www.youtube.com/watch?v=34YpeaV520o&ab_channel=Mike322	https://www.youtube.com/watch?v=he9oUlyEAkU&ab_channel=JosephAndersonChannelTwo		Upload to Youtube with chat
180	Fri, 07/20/2018	Danganronpa	4	https://www.youtube.com/watch?v=ivOhnKuLHWQ&ab_channel=Falco	https://www.youtube.com/watch?v=KlKQkSVy_QA&ab_channel=JosephAndersonChannelTwo		
181	Sat, 07/21/2018	Danganronpa	5	https://www.youtube.com/watch?v=SqyYR0i67rI&ab_channel=Mike322	https://www.youtube.com/watch?v=RXLTVGNwlNw&ab_channel=JosephAndersonChannelTwo		Upload to Youtube with chat
182	Sun, 07/22/2018	Danganronpa	6	https://www.youtube.com/watch?v=sXc1lZmedFk&ab_channel=Falco	https://www.youtube.com/watch?v=SNrtuAYs8FE		
183	Tue, 07/24/2018	Danganronpa	7	https://www.youtube.com/watch?v=JlZe0O426jQ&ab_channel=Falco	https://www.youtube.com/watch?v=IUH2KTOV6kE&ab_channel=JosephAndersonChannelTwo		
184	Wed, 07/25/2018	Danganronpa	8	https://www.youtube.com/watch?v=MWEh9yfZZqE&ab_channel=Falco	https://www.youtube.com/watch?v=oxajxfc4GVs&ab_channel=JosephAndersonChannelTwo		
185	Fri, 07/27/2018	Factorio	2		https://www.youtube.com/watch?v=OVaHDaqE5rg	Q&A #18	Render Chat
186	Sat, 07/28/2018	Factorio	3		https://archive.org/details/josephanderson_twitch_201807/20180729+-+PART+TWO+-+Factorio+and+Q%26A+with+viewers.+Server+name+-+The+Mammon+Machine.+Password+-+ask+in+chat.+-+v292288613.mp4	Q&A #18	Render Chat
187	Wed, 08/29/2018	Stardew Valley	4		https://archive.org/details/josephanderson_twitch_201808/20180829+-+Stardew+and+chill.+Bayonetta+begins+Sunday.+God+of+War+Video+is+releasing+TOMORROW+on+YouTube+at+9+AM+EST.++-+v315265562.mp4		Render Chat
	Thu, 08/30/2018	God of War - Almost a Masterpiece			https://www.youtube.com/watch?v=pJPOvLvdugw		
188	Fri, 08/31/2018	Two Point Hospital	1	https://www.youtube.com/watch?v=kTF72WzXtQU	https://archive.org/details/josephanderson_twitch_201808/20180831+-+Highlight+-+Trying+Two-Point+Hospital.+God+of+War+video+is+out+now+on+the+youtube!+Bayonetta+begins+Sunday.+-+v315265719.mp4		
189	Sat, 09/01/2018	The Messenger	1		https://www.youtube.com/watch?v=1IFl6yaA4m4		Render Chat
190	Sun, 09/02/2018	Bayonetta	1		https://www.youtube.com/watch?v=DZKxs773PGM		Render Chat
191	Mon, 09/03/2018	Bayonetta	2		https://www.youtube.com/watch?v=0d5wJhMI03c		Render Chat
192	Tue, 09/04/2018	The Messenger	2		https://www.youtube.com/watch?v=k9Z8HF2CjiM		Render Chat
193	Wed, 09/05/2018	The Messenger	3		https://www.youtube.com/watch?v=y3OwT2bfNck		Render Chat
194	Fri, 09/07/2018	Spider-Man	1		https://www.youtube.com/watch?v=kNNrY_oVTKY		Render Chat
195	Fri, 09/07/2018	Stardew Valley	5		https://archive.org/details/josephanderson_twitch_201809/20180908+-+Highlight+-+Patreon+Q%26A+%2319.+Stardew+and+chill.+Part+One+-+v324395618.mp4	Q&A #19	Render Chat
196	Sat, 09/08/2018	Stardew Valley	6		https://archive.org/details/josephanderson_twitch_201809/20180909+-+Highlight+-+Patreon+Q%26A+%2319.+Stardew+and+chill.+Part+Two+-+v324395860.mp4	Q&A #19	Render Chat
197	Sun, 09/09/2018	Stardew Valley	7		https://archive.org/details/josephanderson_twitch_201809/20180910+-+Highlight+-+Patreon+Q%26A+%2319.+Stardew+and+chill.+Part+Three+-+v324396023.mp4	Q&A #19	Render Chat
198	Mon, 09/10/2018	Stardew Valley	8		https://archive.org/details/josephanderson_twitch_201809/20180911+-+Highlight+-+Patreon+Q%26A+%2319.+Stardew+and+chill.+Part+Four+-+v324396936.mp4	Q&A #19	Render Chat
199	Wed, 09/12/2018	Danganronpa 2	1	https://www.youtube.com/watch?v=0pbCDxcIV8Y&ab_channel=Mike322	https://www.youtube.com/watch?v=n_D7NyY5c2Q&ab_channel=JosephAndersonChannelTwo		Upload to Youtube with chat
200	Thu, 09/13/2018	Danganronpa 2	2	https://www.youtube.com/watch?v=Cmy87srgl8A&ab_channel=Mike322	https://www.youtube.com/watch?v=goWoWF6lziQ&ab_channel=JosephAndersonChannelTwo		Upload to Youtube with chat
201	Fri, 09/14/2018	Danganronpa 2	3	https://www.youtube.com/watch?v=eM3FTzUutKw&ab_channel=Falco	https://www.youtube.com/watch?v=H-PUPNXcZos&ab_channel=JosephAndersonChannelTwo		
202	Sat, 09/15/2018	Danganronpa 2	4	https://www.youtube.com/watch?v=XfDFNDYp0os&ab_channel=Mike322	https://www.youtube.com/watch?v=cEsQS9IbXrc&ab_channel=JosephAndersonChannelTwo		Upload to Youtube with chat
203	Mon, 09/17/2018	Danganronpa 2	5	https://www.youtube.com/watch?v=8MVBSRnR4C4&ab_channel=Falco	https://www.youtube.com/watch?v=Rx3_E7JG57g&ab_channel=JosephAndersonChannelTwo		
204	Tue, 09/18/2018	Danganronpa 2	6	https://www.youtube.com/watch?v=adGs1PFkfpM&ab_channel=Mike322	https://www.youtube.com/watch?v=pdeIjV1MD5w&ab_channel=JosephAndersonChannelTwo		Upload to Youtube with chat
205	Wed, 09/19/2018	Danganronpa 2	7	https://www.youtube.com/watch?v=zAWw3DlfUc0&ab_channel=Mike322	https://www.youtube.com/watch?v=o65_s4hDkYk&ab_channel=JosephAndersonChannelTwo		Upload to Youtube with chat
206	Thu, 09/20/2018	Danganronpa 2	8	https://www.youtube.com/watch?v=D0yaBzZIS6Q&ab_channel=Mike322	https://www.youtube.com/watch?v=Wz_Buhqjb6s&ab_channel=JosephAndersonChannelTwo		Upload to Youtube with chat
207	Fri, 09/21/2018	Danganronpa 2	9	https://www.youtube.com/watch?v=uX_1DDYTydg&ab_channel=Mike322	https://www.youtube.com/watch?v=mkeU9sClFY0&ab_channel=JosephAndersonChannelTwo		Upload to Youtube with chat
208	Sat, 09/22/2018	Danganronpa 2	10	https://www.youtube.com/watch?v=BGmRnMCXo8c&ab_channel=Mike322	https://www.youtube.com/watch?v=ZkeMIpK85FM&ab_channel=JosephAndersonChannelTwo		Upload to Youtube with chat
209	Sat, 09/29/2018	Stardew Valley	9		https://archive.org/details/josephanderson_twitch_201809/20180929+-+Highlight+-+Patreon+Q%26A+%2320.+Mostly+patreons+questions.+Some+from+chat.+hey+hey+-+v324402280.mp4	Q&A #20	Render Chat
210	Mon, 10/01/2018	Stardew Valley	10		https://archive.org/details/josephanderson_twitch_201810/20181001+-+Highlight+-+Patreon+Q%26A+%2320.+Mostly+patreons+questions.+Some+from+chat.+hey+hey+-+v324402493.mp4	Q&A #20	Render Chat
211	Fri, 10/05/2018	Until Dawn	1	https://www.youtube.com/watch?v=E4T915YO_aE&ab_channel=Falco	https://www.youtube.com/watch?v=mTNtPT-HQag		
212	Sat, 10/06/2018	Until Dawn	2	https://www.youtube.com/watch?t=18621&v=E4T915YO_aE&feature=youtu.be&ab_channel=Falco	https://www.youtube.com/watch?v=jRWmkju96Dg		
213	Sun, 10/07/2018	Silent Hill	1		https://www.youtube.com/watch?v=LZIuxy2QQp8		Render Chat
214	Mon, 10/08/2018	Silent Hill	2		https://www.youtube.com/watch?v=Us48ZjWzbzs		Render Chat
215	Wed, 10/10/2018	Silent Hill 2	1		https://www.youtube.com/watch?v=e2I2AQYutU0		Render Chat
216	Thu, 10/11/2018	Silent Hill 2	2		https://www.youtube.com/watch?v=KUuQLYN2Hj8		Render Chat
217	Fri, 10/12/2018	Silent Hill 2	3		https://www.youtube.com/watch?v=eWzjzmrVSOc		Render Chat
218	Tue, 10/23/2018	I Have No Mouth, and I Must Scream	1	https://www.youtube.com/watch?v=pwJpwoUL1yg&ab_channel=Falco	https://www.youtube.com/watch?v=jzfyq8uros0		
219	Wed, 10/24/2018	Alien Isolation	1		https://www.youtube.com/watch?v=nA-oo_IFLEI&list=PLQnzq4WSk8hxyy9IyL9ZxTpCajdltnIKN&index=1&ab_channel=JosephAndersonChannelTwo		Render Chat
220	Thu, 10/25/2018	Alien Isolation	2		https://www.youtube.com/watch?v=dLkmBNaBUxk		Render Chat
221	Fri, 10/26/2018	Alien Isolation	3		https://www.youtube.com/watch?v=XexWFTW-5NM		Render Chat
222	Sat, 10/27/2018	Red Dead Redemption 2	1		https://www.youtube.com/watch?v=Pnwo77OM11I		Render Chat
223	Sun, 10/28/2018	Alien Isolation	4		https://www.youtube.com/watch?v=0BNMzyy9bg0		Render Chat
	Thu, 11/01/2018	Why Horror Games Don't Scare Me			https://www.youtube.com/watch?v=n_RBaEUstPI		
224	Thu, 11/01/2018	Danganronpa V3	1	https://www.youtube.com/watch?v=BS5dKRuAnzg&ab_channel=Mike322	https://www.youtube.com/watch?v=rqLdLlho_e0&ab_channel=JosephAndersonChannelTwo		Upload to Youtube with chat
225	Fri, 11/02/2018	Danganronpa V3	2	https://www.youtube.com/watch?v=U3zzZID3M30&ab_channel=Mike322	https://www.youtube.com/watch?v=9SlbVhSkVxE&ab_channel=JosephAndersonChannelTwo		Upload to Youtube with chat
226	Sat, 11/03/2018	Danganronpa V3	3	https://www.youtube.com/watch?v=ZeE7B8neSuQ&ab_channel=Mike322	https://www.youtube.com/watch?v=go-1GornEgk&ab_channel=JosephAndersonChannelTwo		Upload to Youtube with chat
227	Sun, 11/04/2018	Danganronpa V3	4	https://www.youtube.com/watch?v=kt5eW7965Ts&ab_channel=Mike322	https://www.youtube.com/watch?v=oMCD6UxUtGs&ab_channel=JosephAndersonChannelTwo		Upload to Youtube with chat
228	Sun, 11/04/2018	V3 Gambling	1		https://archive.org/details/josephanderson_twitch_201811/20181105+-+Patreon+Q%26A+for+October+2018.+%2321+Part+One+-+v356678797.mp4	Q&A #21	Render Chat
229	Mon, 11/05/2018	V3 Gambling	2		https://archive.org/details/josephanderson_twitch_201811/20181106+-+Patreon+Q%26A+for+October+2018.+%2321+Part+Two+-+v356679042.mp4	Q&A #21	Render Chat
230	Tue, 11/06/2018	Danganronpa V3	5	https://www.youtube.com/watch?v=7x1G4rIo-tg&ab_channel=Mike322	https://www.youtube.com/watch?v=CzbcqcZGtIM&ab_channel=JosephAndersonChannelTwo		Upload to Youtube with chat
231	Thu, 11/08/2018	Danganronpa V3	6	https://www.youtube.com/watch?v=AWP99glBTOg&ab_channel=Mike322	https://www.youtube.com/watch?v=u9R1OY8_KF4&ab_channel=JosephAndersonChannelTwo		Upload to Youtube with chat
232	Fri, 11/09/2018	Danganronpa V3	7	https://www.youtube.com/watch?v=gF6sK0V1_pE&ab_channel=Mike322	https://www.youtube.com/watch?v=hkUq5N0bwWM&ab_channel=JosephAndersonChannelTwo		Upload to Youtube with chat
233	Sun, 11/11/2018	Danganronpa V3	8	https://www.youtube.com/watch?v=Dn3OSDDSwMo&ab_channel=Mike322	https://www.youtube.com/watch?v=bynSa45WqnE&ab_channel=JosephAndersonChannelTwo		Upload to Youtube with chat
	Sun, 11/11/2018	Fallout 76 - The Bear			https://www.youtube.com/watch?v=O4ALtyWy2Yg&ab_channel=JosephAndersonChannelTwo		
234	Mon, 11/12/2018	Danganronpa V3	9	https://www.youtube.com/watch?v=myupxBd4jjs&ab_channel=Mike322	https://www.youtube.com/watch?v=BY4PTDEvtQM&ab_channel=JosephAndersonChannelTwo		Upload to Youtube with chat
235	Tue, 11/13/2018	Danganronpa V3	10	https://www.youtube.com/watch?v=HfJLsQ0xsVg&ab_channel=Mike322	https://www.youtube.com/watch?v=i331lIMoV9Y&ab_channel=JosephAndersonChannelTwo		Upload to Youtube with chat
236	Thu, 11/15/2018	Danganronpa V3	11	https://www.youtube.com/watch?v=yz0JFeo74uc&ab_channel=Mike322	https://www.youtube.com/watch?v=eU1fQsBg3C0&ab_channel=JosephAndersonChannelTwo		Upload to Youtube with chat
237	Fri, 11/16/2018	Danganronpa V3	12	https://www.youtube.com/watch?v=WtiZv6cDIBI&ab_channel=Mike322	https://www.youtube.com/watch?v=NR7cUiy4LtM&ab_channel=JosephAndersonChannelTwo		Upload to Youtube with chat
238	Sat, 11/17/2018	Danganronpa V3	13	https://www.youtube.com/watch?v=KI0zU0a54Jo&ab_channel=Mike322	https://www.youtube.com/watch?v=8FveB6L_Qww&ab_channel=JosephAndersonChannelTwo		Upload to Youtube with chat
	Sun, 11/25/2018	Subjectivity is Implied			https://www.youtube.com/watch?v=Gu8u2SxarEE		
239	Wed, 11/28/2018	Stardew Valley	11		https://www.youtube.com/watch?v=3nED7jictlk	Q&A #22	
240	Wed, 12/05/2018	Enter the Gungeon	2		https://www.youtube.com/watch?v=3nED7jictlk&t=11314	Q&A #22	
241	Thu, 12/06/2018	2018 Game Awards	1				
242	Wed, 12/12/2018	Ashen	1		https://www.youtube.com/watch?v=mzMYY5EkUug		
243	Thu, 12/13/2018	Ashen	2		https://www.youtube.com/watch?v=JikGxa7bWUg		
244	Fri, 12/14/2018	Ashen	3		https://www.youtube.com/watch?v=TwVWplIJlYE		
245	Sat, 12/15/2018	Ashen	4		https://www.youtube.com/watch?v=O6GwEMF29WA		
246	Mon, 12/17/2018	Ashen	5		https://www.youtube.com/watch?v=z1nqBXSviIk		
247	Tue, 12/18/2018	Ashen	6		https://www.youtube.com/watch?v=91zHB8napC4		
248	Wed, 12/19/2018	Gris	1		https://www.youtube.com/watch?v=DC-G6t6jnE0		
249	Thu, 12/20/2018	Below	1		https://www.youtube.com/watch?v=yBFnWzU5L3g		
	Wed, 12/26/2018	Persona 5 - Best Stream Moments			https://www.youtube.com/watch?v=BY3w_YFNSdU		
	Mon, 12/31/2018	Ashen Review and Critique			https://www.youtube.com/watch?v=aihOenIyKVY		
250	Tue, 01/01/2019	Path of Exile	1				
251	Wed, 01/02/2019	Path of Exile	2				
252	Fri, 01/04/2019	DUSK	1		https://www.youtube.com/watch?v=enW-XQ_EI1o		
253	Sat, 01/05/2019	DUSK	2		https://www.youtube.com/watch?v=enW-XQ_EI1o&t=9980		
254	Sun, 01/06/2019	DUSK	3		Joe...		
255	Tue, 01/08/2019	DUSK	4		Joe...		
256	Tue, 01/08/2019	Path of Exile	3		https://www.youtube.com/watch?v=Ul4diFiUazI	Q&A #23	
257	Wed, 01/09/2019	Into the Breach	1		https://www.youtube.com/watch?v=hsCrHx7lNec		
258	Thu, 01/10/2019	Into the Breach	2		https://www.youtube.com/watch?v=KYRdR-pW5PI		
259	Fri, 01/11/2019	Path of Exile	4		https://www.youtube.com/watch?v=Ul4diFiUazI&t=10143	Q&A #23	
260	Sat, 01/12/2019	Into the Breach	3		https://www.youtube.com/watch?v=zO5QWTOS2Z0		
261	Sun, 01/13/2019	Into the Breach	4		https://www.youtube.com/watch?v=KmHhTiXgfp0&ab_channel=JosephAndersonChannelTwo		
262	Fri, 01/18/2019	Path of Exile	5				
263	Sun, 01/20/2019	Into the Breach	5		https://www.youtube.com/watch?v=Lx4uFHy7r-8&ab_channel=JosephAndersonChannelTwo		
264	Mon, 01/21/2019	FTL: Faster Than Light	1		https://www.youtube.com/watch?v=0-82Jtfmyfc		
265	Tue, 01/22/2019	FTL: Faster Than Light	2		https://www.youtube.com/watch?v=9n7lo-to6jE		
266	Wed, 01/23/2019	FTL: Faster Than Light	3		https://www.youtube.com/watch?v=_-kMPYSESfw		
267	Thu, 01/24/2019	Catherine	1		https://www.youtube.com/watch?v=GKLsmhctGug		
268	Fri, 01/25/2019	Catherine	2		https://www.youtube.com/watch?v=K5fjiLRDwKA		
269	Sat, 01/26/2019	Catherine	3		https://www.youtube.com/watch?v=Q59rIAjHqdk		
270	Sun, 01/27/2019	Catherine	4		https://www.youtube.com/watch?v=Z03I2m9PvQc		
271	Mon, 01/28/2019	Catherine	5		https://www.youtube.com/watch?v=Fhvu3YUB8iw		
	Sat, 02/02/2019	Joseph Anderson Vs Fallout 76			https://www.youtube.com/watch?v=MlfRhpOy6Yc		
274	Sun, 02/03/2019	Resident Evil 2 Remake	1		https://www.youtube.com/watch?v=6Df4awX3HME		
275	Mon, 02/04/2019	Resident Evil 2 Remake	2		https://www.youtube.com/watch?v=sZw_nKWeE6c		
276	Thu, 02/07/2019	Resident Evil 2 Remake	3		https://www.youtube.com/watch?v=NoJDaC6OqCM		
277	Sat, 02/09/2019	Resident Evil 2 Remake	4		https://www.youtube.com/watch?v=Ebg1Ra6tcvc		
278	Sun, 02/10/2019	Resident Evil 2 Remake	5				
279	Mon, 02/11/2019	Resident Evil 2 Remake	6				
	Wed, 02/13/2019	The 1001 Glitches of Fallout 76			https://www.youtube.com/watch?v=T6HdBplLmuU		
280	Wed, 02/13/2019	FTL: Faster Than Light	4		https://www.youtube.com/watch?v=5JVSYHHTFU8		
281	Thu, 02/14/2019	FTL: Faster Than Light	5				
282	Fri, 02/15/2019	Slay the Spire	1		https://www.youtube.com/watch?v=QNQxad4Katc		
283	Sun, 02/17/2019	Slay the Spire	2		https://www.youtube.com/watch?v=9S5XDUtUcBQ		
284	Mon, 02/18/2019	Slay the Spire	3		https://www.youtube.com/watch?v=GA9d4iuLask		
285	Tue, 02/19/2019	Slay the Spire	4		https://www.youtube.com/watch?v=qSkUimvRYzc		
286	Wed, 02/20/2019	Slay the Spire	5		https://www.youtube.com/watch?v=e9Zzxxqjql0		
287	Thu, 02/21/2019	Portal	1		https://www.youtube.com/watch?v=WFDKv2aJEBg		
		Portal 2	1		https://www.youtube.com/watch?v=2W-fqzCKPfI		
288	Fri, 02/22/2019	Portal 2	2		https://www.youtube.com/watch?v=2W-fqzCKPfI&t=5743		
289	Mon, 02/25/2019	Into the Breach	6				
290	Sat, 03/02/2019	FTL: Faster Than Light	6				
291	Sun, 03/03/2019	Wargroove	1				
	Sat, 03/09/2019	January + February 2019 Q&A			https://www.youtube.com/watch?v=5Hh5ZsP7PVE&ab_channel=JosephAndersonChannelTwo		
	Tue, 04/30/2019	Hollow Knight DLC - Swansong for Silksong			https://www.youtube.com/watch?v=Ece-wZ6VjFw		
	Sun, 05/05/2019	A Review of Forager			https://www.youtube.com/watch?v=EUIBy9MOhGQ		
	Thu, 06/06/2019	A Critique of A Plague Tale: Innocence			https://www.youtube.com/watch?v=_j_pdKwTuWc		
292	Sun, 06/09/2019	E3 2019	1		https://archive.org/details/josephanderson_twitch_201907/20190711+-+The+secret+E3+stream.+This+could+end+at+any+moment+if+my+wife+goes+into+labor.+It+heightens+the+drama.+Not+reading+subs+or+bits.+Just+chat.+-+v451166369.mp4	XBox	Render Chat
293	Sun, 06/09/2019	E3 2019	2		https://archive.org/details/josephanderson_twitch_201907/20190711+-+Bethesda+E3+stream.+This+could+end+at+any+moment+if+my+wife+goes+into+labor.+It+heightens+the+drama.+Not+reading+subs+or+bits.+Just+chat.+-+v451166505.mp4	Bethesda	Render Chat
294	Mon, 06/10/2019	E3 2019	3		https://archive.org/details/josephanderson_twitch_201907/20190711+-+PC+Show+E3+Day+2+or+Day+9+This+could+end+at+any+moment+if+my+wife+goes+into+labor.+Not+reading+subs+or+bits.+Just+chat.+Good+luck.+-+v451166726.mp4	PC Gaming Show	Render Chat
295	Mon, 06/10/2019	E3 2019	4		https://archive.org/details/josephanderson_twitch_201907/20190711+-+SquanchEnix+E3.+Same+deal+as+before+-+I'm+not+reading+subs+or+bits.+-+v451166815.mp4	Square Enix	Render Chat
296	Tue, 06/11/2019	E3 2019	5			Nintendo	
	Sun, 06/30/2019	Return of the Obra Dinn - Hopefully a Classic			https://www.youtube.com/watch?v=zwp23SG9w3Q		
297	Mon, 08/26/2019	Remnant: From The Ashes	1		https://www.youtube.com/watch?v=kdOkHGS7kiw		
298	Tue, 08/27/2019	Control	1		https://www.youtube.com/watch?v=wyxejQEn-dw		
299	Sat, 08/31/2019	Control	2		https://www.youtube.com/watch?v=MSfoHNbBrno		
300	Tue, 09/03/2019	Control	3		https://www.youtube.com/watch?v=gTfynWHaQnc		
301	Wed, 09/04/2019	Control	4		https://www.youtube.com/watch?v=LSUXn_wAUZk		
302	Thu, 09/05/2019	Control	5	https://www.youtube.com/watch?v=tj3PKQqCsc0			
303	Tue, 09/10/2019	GreedFall	1	https://www.youtube.com/watch?v=zsFJinX45u8			
304	Wed, 09/11/2019	Blasphemous	1	https://www.youtube.com/watch?v=6sNZOH3X8FA			
305	Thu, 09/12/2019	Blasphemous	2	https://www.youtube.com/watch?v=mikfKQQaT_g			
306	Tue, 09/17/2019	Blasphemous	3	https://www.youtube.com/watch?v=tje7lcEKzJM			
307	Wed, 09/18/2019	Blasphemous	4	https://www.youtube.com/watch?v=aU-Ja5Q75QM			
308	Thu, 09/19/2019	Celeste DLC	5	https://www.youtube.com/watch?v=YvglSh7cYIk			
309	Fri, 09/20/2019	Children of Morta	1		https://www.youtube.com/watch?v=bBvVmIDi5gg&ab_channel=Falco	Q&A #26	
310	Tue, 09/24/2019	The Surge 2	1	https://www.youtube.com/watch?v=6cINhB3p0-4	https://archive.org/details/josephanderson_twitch_201909/20190924+-+Surge+2.+The+Surgeoning.+Early+stream+today.+Will+be+back+to+normal+tomorrow.+Streams+are+Tuesday+_+Wednesday+_+Thursday.+1+PM+EST.+-+v485786646.mp4		
311	Wed, 09/25/2019	Celeste DLC	6	https://www.youtube.com/watch?v=YvglSh7cYIk&t=14696			
312	Thu, 09/26/2019	Noita	1	https://www.youtube.com/watch?v=eWngA153qiQ	https://archive.org/details/josephanderson_twitch_201909/20190926+-+Trying+NOITA.+Code+Vein+next+week.+Streams+are+Tuesday+_+Wednesday+_+Thursday.+1+PM+EST.+-+v486668608.mp4		
313	Fri, 09/27/2019	Children of Morta	2		https://www.youtube.com/watch?v=Qya7ajnkq2M&ab_channel=Falco	Q&A	
314	Tue, 10/01/2019	CODE VEIN	1	https://www.youtube.com/watch?v=K3eqhUqpND0&ab_channel=Falco	https://www.youtube.com/watch?v=3QJh4u4VHqg&ab_channel=TheArchivist		
315	Wed, 10/02/2019	Untitled Goose Game 	1	https://www.youtube.com/watch?v=rIWmbbOkmH8			
		Noita	2	https://www.youtube.com/watch?v=rIWmbbOkmH8&t=9604			
316	Thu, 10/03/2019	CODE VEIN	2	https://www.youtube.com/watch?v=l5b0vuei2mc	https://www.youtube.com/watch?v=lubSZ9cLc84&ab_channel=TheArchivist		
317	Fri, 10/04/2019	The Binding of Isaac	1		https://www.youtube.com/watch?v=tdNtnbwxOmg&ab_channel=Falco	Q&A	
318	Tue, 10/08/2019	CODE VEIN	3	https://www.youtube.com/watch?v=bVt5HBgvluE	https://www.youtube.com/watch?v=f-SWDJWOkV0&ab_channel=TheArchivist		
319	Wed, 10/09/2019	CODE VEIN	4	https://www.youtube.com/watch?v=4BNdCvQT9_o	https://www.youtube.com/watch?v=s21yVmW7WMc&ab_channel=TheArchivist		
320	Thu, 10/10/2019	CODE VEIN	5	https://www.youtube.com/watch?v=4s9EU7PZI1A	https://www.youtube.com/watch?v=pA8kqSRGAh0&ab_channel=TheArchivist		
321	Fri, 10/11/2019	The Binding of Isaac	2		https://www.youtube.com/watch?v=eurveYy86UE&ab_channel=Falco	Q&A	
322	Tue, 10/15/2019	CODE VEIN	6	https://www.youtube.com/watch?v=oJM64i0F3Qc	https://www.youtube.com/watch?v=guUvhDjJFpQ&ab_channel=TheArchivist		
323	Thu, 10/17/2019	CODE VEIN	7	https://www.youtube.com/watch?v=e1h5TV28LH0	https://www.youtube.com/watch?v=WtMAa3iOBP4&ab_channel=TheArchivist		
324	Fri, 10/18/2019	The Binding of Isaac	3		https://www.youtube.com/watch?v=G9g4Leqa7_k&ab_channel=Falco	Q&A #27	
325	Tue, 10/22/2019	CODE VEIN	8	https://www.youtube.com/watch?v=iT6Bq69B9hg	https://www.youtube.com/watch?v=FbXg2uUNT70&ab_channel=TheArchivist		
326	Wed, 10/23/2019	CODE VEIN	9	https://www.youtube.com/watch?v=_eTxWL3Xmfo	https://www.youtube.com/watch?v=Y7Lujs-7YJE&ab_channel=TheArchivist		
